,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1506,02393,Sampoorna Kranti SF Special (PT),COVR,ECR,No TT Change,,,RJPB,19:25,NDLS,07:55,12h 30m,4,S M T W T F S,2S SL 3A 2A 1A,1001 km,80 km/hr,02394,"['  L', 'DL1', ' D1', ' D2', ' D3', ' D4', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' PC', ' B1', ' B2', ' B3', ' B4', ' B5', ' B6', ' A1', ' A2', ' H1', 'EOG', 'HCP']","['Patna- 800016, Bihar', 'Patna 800001, Bihar', 'Distt. - Chandauli, Uttar Pradesh', 'Dist. Mirzapur - 231001 Tel: 05442-220095, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Ajmeri Gate 110002, Delhi NCT']",NaN,NaN
1507,02805,Andhra Pradesh SF Special,COVR,ECoR,No TT Change,,,VSKP,22:00,NDLS,05:40,31h 40m,19,S M T W T F S,SL 3A 2A 1A,2101 km,66 km/hr,02806,"['  L', 'EOG', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' B1', ' B2', ' B3', ' B4', ' B5', ' B6', ' B7', ' PC', ' A1', ' A2', ' A3', ' A4', ' A5', ' H1', 'EOG', ' BZA']","['pin - 530004, Andhra Pradesh', 'Pincode-530046, Andhra Pradesh', ', Andhra Pradesh', 'Pincode-533440. Telephone Number-0884 2328824, Andhra Pradesh', 'Pin- 533101, Andhra Pradesh', 'Pincode-534101. Telephone Number-08818 226162, Andhra Pradesh', 'Pincode-534005. Telephone Number-08812 226401., Andhra Pradesh', 'Krishna District - 520003, Andhra Pradesh', 'Phone; 08742-224541, Telangana', 'Enquiry No. 0870-2426232, Telangana', 'Pin - 505172, Telangana', 'Peddapalli Dist. Ph : 08728 - 255237 Pin Code - 505208, Telangana', 'Tel- 08738-238717, Telangana', 'Balharshah 442901, Maharashtra', 'Chandrapur 442402, Maharashtra', 'PIN - 440001, Maharashtra', '462001, Madhya Pradesh', 'PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh', 'Gwalior, Madhya Pradesh', 'Agra, Uttar Pradesh', 'Ajmeri Gate 110002, Delhi NCT']",NaN,NaN
1508,02806,Andhra Pradesh SF Special,COVR,ECoR,No TT Change,,,NDLS,20:00,VSKP,04:10,32h 10m,19,S M T W T F S,SL 3A 2A 1A,2101 km,65 km/hr,02805,"['  L', 'EOG', ' H1', ' A5', ' A4', ' A3', ' A2', ' A1', ' PC', ' B7', ' B6', ' B5', ' B4', ' B3', ' B2', ' B1', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', 'EOG', ' BZA']","['Ajmeri Gate 110002, Delhi NCT', 'Agra, Uttar Pradesh', 'Gwalior, Madhya Pradesh', 'PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh', '462001, Madhya Pradesh', 'PIN - 440001, Maharashtra', 'Chandrapur 442402, Maharashtra', 'Balharshah 442901, Maharashtra', 'Tel- 08738-238717, Telangana', 'Peddapalli Dist. Ph : 08728 - 255237 Pin Code - 505208, Telangana', 'Pin - 505172, Telangana', 'Enquiry No. 0870-2426232, Telangana', 'Phone; 08742-224541, Telangana', 'Krishna District - 520003, Andhra Pradesh', 'Pincode-534005. Telephone Number-08812 226401., Andhra Pradesh', 'Pincode-534101. Telephone Number-08818 226162, Andhra Pradesh', 'Pin- 533101, Andhra Pradesh', 'Pincode-533440. Telephone Number-0884 2328824, Andhra Pradesh', ', Andhra Pradesh', 'Pincode-530046, Andhra Pradesh', 'pin - 530004, Andhra Pradesh']",NaN,NaN
1509,02394,Sampoorna Kranti SF Special (PT),COVR,ECR,No TT Change,,,NDLS,17:30,RJPB,07:20,13h 50m,4,S M T W T F S,2S SL 3A 2A 1A,1001 km,72 km/hr,02393,"['  L', 'EOG', ' H1', ' A2', ' A1', ' B6', ' B5', ' B4', ' B3', ' B2', ' B1', ' PC', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' D4', ' D3', ' D2', ' D1', 'DL1', 'HCP']","['Ajmeri Gate 110002, Delhi NCT', 'KANPUR-208 001, Uttar Pradesh', 'Dist. Mirzapur - 231001 Tel: 05442-220095, Uttar Pradesh', 'Distt. - Chandauli, Uttar Pradesh', 'Patna 800001, Bihar', 'Patna- 800016, Bihar']",NaN,NaN
1510,02358,Durgiana SF Special (PT),COVR,ER,No TT Change,,,ASR,05:55,KOAA,11:35,29h 40m,15,  M     T    ,2S SL 3A 2A,1817 km,61 km/hr,02357,"['  L', 'EOG', 'AE1', ' A1', 'BE1', ' B5', ' B4', ' B3', ' B2', ' B1', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' D3', ' D2', ' D1', 'EOG']","['Amritsar 143001., Punjab', 'Pincode-143201, Punjab', 'Jalandhar 144001. Jn. Pt. NRO/Kapurthala/JRC/Beas, Punjab', 'Ludhiana 141001, Punjab', 'Ambala 133001, Haryana', 'Saharanpur, Uttar Pradesh', '244001, Uttar Pradesh', 'PIN 243003, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'Pin - 221002, Uttar Pradesh', 'Distt. - Chandauli, Uttar Pradesh', '06184-222051, Bihar', '0631-2220283, Bihar', 'Giridih 06532-233419, Jharkhand', 'Railway inquiry - 0326-2319801, Jharkhand', 'Dist - Paschim Bardhaman, West Bengal', 'Kolkata - 700037, West Bengal']",NaN,NaN
1511,02553,Vaishali SF Special (PT),COVR,ECR,No TT Change,,,SHC,06:46,NDLS,06:25,23h 39m,24,S M T W T F S,2S SL 3A 2A 1A,1288 km,54 km/hr,02554,"['  L', 'EOG', ' D1', ' D2', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' PC', ' B1', ' B2', ' B3', ' A1', ' A2', 'HA1', ' H1', 'EOG']","['Saharsa - 852201, Bihar', 'Tel :- 06244-233234., Bihar', 'Near Power House. 06244-223596, Bihar', 'PIN - 851101 . Dist - Begusarai, Bihar', 'District - Begusarai, Bihar', 'Samastipur District. Phone No :- 06278-221238, Bihar', '848101, Bihar', 'Motijheel Muzaffarpur - 1 Phone;- 91-9771429928, Bihar', 'Ph:06224-272230, Bihar', '841101 Tel no-06518-222235, Bihar', 'Tel: 06152-220055, Bihar', 'Siwan 841226, Bihar', 'Deoria- 274001, Uttar Pradesh', 'Gorakhpur 273012, Uttar Pradesh', 'Khalilabad- 272175, Uttar Pradesh', 'Basti 272001, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'NH-28 Barabanki, Uttar Pradesh', 'Uttar Pradesh 226006, Uttar Pradesh', 'Uttar Pradesh 226004, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Distt. Etawah, Uttar Pradesh', 'PIN 283204, Uttar Pradesh', 'Aligarh 202001, Uttar Pradesh', '201009, Uttar Pradesh', 'Ajmeri Gate 110002, Delhi NCT']",NaN,NaN
1512,05273,Satyagraha Express Special (PT),COVR,ECR,No TT Change,,,RXL,08:30,ANVT,09:00,24h 30m,42,S M T W T F S,2S SL 3A 2A 1A,955 km,39 km/hr,05274,"['  L', ' D5', ' D4', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', ' B1', ' B2', ' B3', ' B4', 'AB1', 'AB2', ' A1', 'HA1', ' D2', ' D1', ' D6']","['East Champaran, Bihar', '845433, Bihar', 'Pin - 845456, Bihar', '845454, Bihar', '845438, Bihar', '845449, Bihar', 'West Champaran, Bihar', 'Ramnagar, Bihar', '845106, Bihar', '845101, Bihar', 'Uttar Pradesh 274801, Uttar Pradesh', 'Pin - 274802, Uttar Pradesh', 'Pin - 273153, Uttar Pradesh', 'Pin - 273151, Uttar Pradesh', 'Pin - 274301, Uttar Pradesh', 'Pin - 273152, Uttar Pradesh', 'Gorakhpur 273012, Uttar Pradesh', 'Khalilabad- 272175, Uttar Pradesh', 'Basti 272001, Uttar Pradesh', 'Babhnan PIN; 271313, Uttar Pradesh', 'Pincode-271305., Uttar Pradesh', 'District Gonda, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'Gonda, Uttar Pradesh', 'Pincode-271901., Uttar Pradesh', 'Barabanki, Uttar Pradesh', 'Fatehpur, Uttar Pradesh', 'Mahmudabad, Uttar Pradesh', 'Biswan, Uttar Pradesh', 'Sitapur, Uttar Pradesh', 'Sitapur, Uttar Pradesh', 'Pin Code:-242001, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'PIN 243003, Uttar Pradesh', 'Rampur, Uttar Pradesh', '244001, Uttar Pradesh', 'Amroha, Uttar Pradesh', 'Pin - 244235, Uttar Pradesh', 'Garhmukteshwar, Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', '201009, Uttar Pradesh', '201005, Uttar Pradesh', 'Ghazipur Road pincode 110092, Delhi NCT']",NaN,NaN
1513,05274,Satyagraha Express Special,COVR,ECR,No TT Change,,,ANVT,17:30,RXL,17:38,24h 8m,42,S M T W T F S,2S SL 3A 2A 1A,955 km,40 km/hr,05273,"['  L', ' D6', ' D1', ' D2', 'HA1', ' A1', 'AB2', 'AB1', ' B4', ' B3', ' B2', ' B1', 'S10', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' D3', ' D4', ' D5']","['Ghazipur Road pincode 110092, Delhi NCT', '201005, Uttar Pradesh', '201009, Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Garhmukteshwar, Uttar Pradesh', 'Pin - 244235, Uttar Pradesh', 'Amroha, Uttar Pradesh', '244001, Uttar Pradesh', 'Rampur, Uttar Pradesh', 'PIN 243003, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'Pin Code:-242001, Uttar Pradesh', 'Sitapur, Uttar Pradesh', 'Sitapur, Uttar Pradesh', 'Biswan, Uttar Pradesh', 'Mahmudabad, Uttar Pradesh', 'Fatehpur, Uttar Pradesh', 'Barabanki, Uttar Pradesh', 'Pincode-271901., Uttar Pradesh', 'Gonda, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'District Gonda, Uttar Pradesh', 'Pincode-271305., Uttar Pradesh', 'Babhnan PIN; 271313, Uttar Pradesh', 'Basti 272001, Uttar Pradesh', 'Khalilabad- 272175, Uttar Pradesh', 'Gorakhpur 273012, Uttar Pradesh', 'Pin - 273152, Uttar Pradesh', 'Pin - 274301, Uttar Pradesh', 'Pin - 273151, Uttar Pradesh', 'Pin - 273153, Uttar Pradesh', 'Pin - 274802, Uttar Pradesh', 'Uttar Pradesh 274801, Uttar Pradesh', '845101, Bihar', '845106, Bihar', 'Ramnagar, Bihar', 'West Champaran, Bihar', '845449, Bihar', '845438, Bihar', '845454, Bihar', 'Pin - 845456, Bihar', '845433, Bihar', 'East Champaran, Bihar']",NaN,NaN
1514,02554,Vaishali SF Special (PT),COVR,ECR,No TT Change,,,NDLS,20:40,SHC,20:20,23h 40m,24,S M T W T F S,2S SL 3A 2A 1A,1288 km,54 km/hr,02553,"['  L', 'EOG', ' H1', 'HA1', ' A2', ' A1', ' B3', ' B2', ' B1', ' PC', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' D3', ' D2', ' D1', 'EOG']","['Ajmeri Gate 110002, Delhi NCT', '201009, Uttar Pradesh', 'Aligarh 202001, Uttar Pradesh', 'PIN 283204, Uttar Pradesh', 'Distt. Etawah, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Uttar Pradesh 226004, Uttar Pradesh', 'Uttar Pradesh 226006, Uttar Pradesh', 'NH-28 Barabanki, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'Basti 272001, Uttar Pradesh', 'Khalilabad- 272175, Uttar Pradesh', 'Gorakhpur 273012, Uttar Pradesh', 'Deoria- 274001, Uttar Pradesh', 'Siwan 841226, Bihar', 'Tel: 06152-220055, Bihar', '841101 Tel no-06518-222235, Bihar', 'Ph:06224-272230, Bihar', 'Motijheel Muzaffarpur - 1 Phone;- 91-9771429928, Bihar', '848101, Bihar', 'Samastipur District. Phone No :- 06278-221238, Bihar', 'District - Begusarai, Bihar', 'PIN - 851101 . Dist - Begusarai, Bihar', 'Near Power House. 06244-223596, Bihar', 'Tel :- 06244-233234., Bihar', 'Saharsa - 852201, Bihar']",NaN,NaN
1515,02357,Durgiana SF Special (PT),COVR,ER,No TT Change,,,KOAA,12:10,ASR,17:20,29h 10m,15,    T       S,2S SL 3A 2A,1817 km,62 km/hr,02358,"['  L', 'EOG', ' D1', ' D2', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' B1', ' B2', ' B3', ' B4', ' B5', 'BE1', ' A1', 'AE1', 'EOG']","['Kolkata - 700037, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Railway inquiry - 0326-2319801, Jharkhand', 'Giridih 06532-233419, Jharkhand', '0631-2220283, Bihar', '06184-222051, Bihar', 'Distt. - Chandauli, Uttar Pradesh', 'Pin - 221002, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'PIN 243003, Uttar Pradesh', '244001, Uttar Pradesh', 'Saharanpur, Uttar Pradesh', 'Ambala 133001, Haryana', 'Ludhiana 141001, Punjab', 'Jalandhar 144001. Jn. Pt. NRO/Kapurthala/JRC/Beas, Punjab', 'Pincode-143201, Punjab', 'Amritsar 143001., Punjab']",NaN,NaN
1516,02451,Shram Shakti Special (PT),COVR,NCR,No TT Change,,,CNB,23:55,NDLS,05:50,5h 55m,1,S M T W T F S,2S SL 3A 2A 1A,440 km,74 km/hr,02452,"['  L', 'DL1', ' D1', ' D2', ' D3', ' D4', ' D5', ' H1', ' A1', ' B1', ' B2', ' B3', ' B4', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'EOG']","['KANPUR-208 001, Uttar Pradesh', 'KANPUR - 208 020, Uttar Pradesh', 'Ajmeri Gate 110002, Delhi NCT']",NaN,NaN
1517,02557,Sapt Kranti SF Special (PT),COVR,ECR,No TT Change,,,MFP,11:35,ANVT,07:40,20h 5m,14,S M T W T F S,2S SL 3A 2A 1A,1058 km,53 km/hr,02558,"['  L', 'EOG', ' D1', ' D2', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', ' PC', ' B1', ' B2', ' B3', ' A1', ' H1', ' D3', ' D4', 'EOG']","['Motijheel Muzaffarpur - 1 Phone;- 91-9771429928, Bihar', 'Ratanpura, Bihar', 'Mehsi, Bihar', 'Chakia, Bihar', 'Motihari, Bihar', 'Pin - 845456, Bihar', '845438, Bihar', 'West Champaran, Bihar', 'Ramnagar, Bihar', '845101, Bihar', 'Pin - 273153, Uttar Pradesh', 'Pin - 274301, Uttar Pradesh', 'Gorakhpur 273012, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', '244001, Uttar Pradesh', 'Ghazipur Road pincode 110092, Delhi NCT']",NaN,NaN
1518,01019,Konark Special (PT),COVR,CR,No TT Change,,,CSMT,14:00,BBS,23:20,33h 20m,38,S M T W T F S,2S SL 3A 2A,1929 km,58 km/hr,01020,"['  L', 'EOG', ' D2', 'S11', 'S10', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' PC', ' B5', ' B4', ' B3', ' B2', ' B1', ' A1', ' D1', 'EOG', ' BZA']","['Mumbai- 400001, Maharashtra', 'Dadar(West)-400028, Maharashtra', 'Thane(East)-400603, Maharashtra', 'Kalyan-421301, Maharashtra', 'Lonavala 410401, Maharashtra', 'Pune 411001, Maharashtra', 'New Daund Dist. Pune 413801, Maharashtra', 'Solapur 413001, Maharashtra', 'Kalaburagi - 585101, Karnataka', 'Wadi - 585225, Karnataka', 'Sedam ph.no 08441 276066, Karnataka', 'Pin- 501141, Telangana', 'Tel- 040-23010651, Telangana', 'Tel; 040-27765898, Telangana', 'Secunderabad 500003, Telangana', ', Telangana', 'Enquiry No. 0870-2426232, Telangana', 'Pin- 506101; Tel- 08719 240038, Telangana', 'Phone; 08742-224541, Telangana', 'Pin- 507203, Telangana', 'Krishna District - 520003, Andhra Pradesh', 'Pincode-534005. Telephone Number-08812 226401., Andhra Pradesh', 'Pincode-534101. Telephone Number-08818 226162, Andhra Pradesh', 'Pincode-534301. Telephone Number-08813 210325, Andhra Pradesh', 'Pin- 533101, Andhra Pradesh', 'Pincode-533440. Telephone Number-0884 2328824, Andhra Pradesh', 'Pincode-533450, Andhra Pradesh', 'Pincode-533401. Telephone Number- 08854 252172, Andhra Pradesh', ', Andhra Pradesh', 'pin - 530004, Andhra Pradesh', 'Jn. Point of Bobbilli/Nawapada/Kottavalsa, Andhra Pradesh', 'Pin- 532185, Andhra Pradesh', 'PIN-532221, Andhra Pradesh', 'PIN- 532284, Andhra Pradesh', 'PIN- 532312, Andhra Pradesh', 'Pin- 760005, Odisha', 'Dist :- Ganjam, Odisha', '752030, Odisha', 'Dist - Khurdha, Odisha', 'Bhubaneshwar - 751009, Odisha']",NaN,NaN
1519,02558,Sapt Kranti SF Special (PT),COVR,ECR,No TT Change,,,ANVT,14:50,MFP,12:15,21h 25m,14,S M T W T F S,2S SL 3A 2A 1A,1058 km,49 km/hr,02557,"['  L', 'EOG', ' D4', ' D3', ' H1', ' A1', ' B3', ' B2', ' B1', ' PC', 'S10', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' D2', ' D1', 'EOG']","['Ghazipur Road pincode 110092, Delhi NCT', '244001, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'Gorakhpur 273012, Uttar Pradesh', 'Pin - 274301, Uttar Pradesh', 'Pin - 273153, Uttar Pradesh', '845101, Bihar', 'Ramnagar, Bihar', 'West Champaran, Bihar', '845438, Bihar', 'Pin - 845456, Bihar', 'Motihari, Bihar', 'Chakia, Bihar', 'Mehsi, Bihar', 'Ratanpura, Bihar', 'Motijheel Muzaffarpur - 1 Phone;- 91-9771429928, Bihar']",NaN,NaN
1520,02377,Padatik SF Special (PT),COVR,ER,No TT Change,,,SDAH,23:20,NOQ,12:25,13h 5m,11,S M T W T F S,2S SL 3A 2A 1A,719 km,55 km/hr,02378,"['  L', 'EOG', 'HA1', ' H1', ' A1', ' A2', ' B1', ' B2', ' B3', ' B4', ' B5', ' B6', 'SE1', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' D1', ' D2', ' D3', 'EOG']","['Kolkata - 700014, West Bengal', 'Dist- Purba Barddhaman, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Maldah, West Bengal', 'Dist - Maldah, West Bengal', 'Dist - Uttar Dinajpur, West Bengal', 'Dist - Kishanganj, Bihar', 'Dist - Jalpaiguri, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Coochbehar, West Bengal', 'Dist - Cooch Behar, West Bengal', 'Dist - Alipurduar, West Bengal']",NaN,NaN
1521,01020,Konark Special (PT),COVR,CR,No TT Change,,,BBS,15:20,CSMT,04:00,36h 40m,38,S M T W T F S,2S SL 3A 2A,1929 km,53 km/hr,01019,"['  L', 'EOG', ' D1', ' A1', ' B1', ' B2', ' B3', ' B4', ' B5', ' PC', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', 'S11', ' D2', 'EOG', ' BZA']","['Bhubaneshwar - 751009, Odisha', 'Dist - Khurdha, Odisha', '752030, Odisha', 'Dist :- Ganjam, Odisha', 'Pin- 760005, Odisha', 'PIN- 532312, Andhra Pradesh', 'PIN- 532284, Andhra Pradesh', 'PIN-532221, Andhra Pradesh', 'Pin- 532185, Andhra Pradesh', 'Jn. Point of Bobbilli/Nawapada/Kottavalsa, Andhra Pradesh', 'pin - 530004, Andhra Pradesh', ', Andhra Pradesh', 'Pincode-533401. Telephone Number- 08854 252172, Andhra Pradesh', 'Pincode-533450, Andhra Pradesh', 'Pincode-533440. Telephone Number-0884 2328824, Andhra Pradesh', 'Pin- 533101, Andhra Pradesh', 'Pincode-534301. Telephone Number-08813 210325, Andhra Pradesh', 'Pincode-534101. Telephone Number-08818 226162, Andhra Pradesh', 'Pincode-534005. Telephone Number-08812 226401., Andhra Pradesh', 'Krishna District - 520003, Andhra Pradesh', 'Pin- 507203, Telangana', 'Phone; 08742-224541, Telangana', 'Pin- 506101; Tel- 08719 240038, Telangana', 'Enquiry No. 0870-2426232, Telangana', ', Telangana', 'Secunderabad 500003, Telangana', 'Tel; 040-27765898, Telangana', 'Tel- 040-23010651, Telangana', 'Pin- 501141, Telangana', 'Sedam ph.no 08441 276066, Karnataka', 'Wadi - 585225, Karnataka', 'Kalaburagi - 585101, Karnataka', 'Solapur 413001, Maharashtra', 'New Daund Dist. Pune 413801, Maharashtra', 'Pune 411001, Maharashtra', 'Lonavala 410401, Maharashtra', 'Kalyan-421301, Maharashtra', 'Thane(East)-400603, Maharashtra', 'Dadar(West)-400028, Maharashtra', 'Mumbai- 400001, Maharashtra']",NaN,NaN
1522,02378,Padatik SF Special (PT),COVR,ER,No TT Change,,,NOQ,17:40,SDAH,06:45,13h 5m,11,S M T W T F S,2S SL 3A 2A 1A,719 km,55 km/hr,02377,"['  L', 'EOG', ' D3', ' D2', ' D1', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', 'SE1', ' B6', ' B5', ' B4', ' B3', ' B2', ' B1', ' A2', ' A1', 'HA1', ' H1', 'EOG']","['Dist - Alipurduar, West Bengal', 'Dist - Cooch Behar, West Bengal', 'Dist - Coochbehar, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Kishanganj, Bihar', 'Dist - Uttar Dinajpur, West Bengal', 'Dist - Maldah, West Bengal', 'Dist - Maldah, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist- Purba Barddhaman, West Bengal', 'Kolkata - 700014, West Bengal']",NaN,NaN
1523,02141,Mumbai LTT - Patliputra SF Special (PT),COVR,CR,No TT Change,,,LTT,23:35,PPTA,03:50,28h 15m,15,S M T W T F S,2S SL 3A 2A 1A,1686 km,60 km/hr,02142,"['  L', 'SLR', ' D3', ' D2', 'HA1', ' A1', ' B5', ' B4', ' B3', ' B2', ' B1', ' PC', 'S11', 'S10', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' D1', 'SLR']","['Kurla (East) Mumbai 400089, Maharashtra', 'Thane(East)-400603, Maharashtra', 'Kalyan-421301, Maharashtra', 'Pin- 422214, Maharashtra', 'Manmad 423104, Maharashtra', 'Jalgaon 425001, Maharashtra', 'Bhusaval 425201, Maharashtra', 'District Hoshangabad, Madhya Pradesh', 'Jabalpur, Madhya Pradesh', 'Satna, Madhya Pradesh', 'Prayagraj, Uttar Pradesh', 'Distt. - Chandauli, Uttar Pradesh', 'Pin - 232331, Uttar Pradesh', '802101, Bihar', 'Distt: Bhojpur Ph 06182-233411, Bihar', 'Pin - 801105, Bihar', 'Pin - 800025, Bihar']",NaN,NaN
1524,02295,Sanghamitra SF Special (PT),COVR,SWR,No TT Change,,,SBC,09:10,DNR,07:40,46h 30m,33,S M T W T F S,2S SL 3A 2A,2690 km,58 km/hr,02296,"['  L', 'HCP', 'DL1', ' D1', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' PC', ' S9', 'S10', ' B1', ' B2', ' B3', ' B4', ' A1', ' A2', ' A3', ' D2', 'EOG']","['Bengaluru-560023, Karnataka', 'Bengaluru-560046, Karnataka', 'Bengaluru-560016, Karnataka', 'Pincode-563114, Karnataka', 'Kuppam pin517425, Andhra Pradesh', 'Pincode-635851. Telephone Number-04179 241221, Tamil Nadu', 'Vellore 632007, Tamil Nadu', 'Pincode-631001, Tamil Nadu', 'Chennai-600011 Phone: 044-25510359, Tamil Nadu', 'Ph ; 08624 - 251503, Andhra Pradesh', 'Ph.no 0861-234866, Andhra Pradesh', 'Pincode-523001, Andhra Pradesh', 'Krishna District - 520003, Andhra Pradesh', 'Phone; 08742-224541, Telangana', 'Enquiry No. 0870-2426232, Telangana', 'Balharshah 442901, Maharashtra', 'Chandrapur 442402, Maharashtra', 'Wardha, Maharashtra', 'PIN - 440001, Maharashtra', 'Betul-460001, Madhya Pradesh', 'PIN - 460443, Madhya Pradesh', 'District Hoshangabad, Madhya Pradesh', 'Pin - 461775, Madhya Pradesh', 'Narsinghapur, Madhya Pradesh', 'Jabalpur, Madhya Pradesh', 'Katni (M.P.) 483501, Madhya Pradesh', 'Pin Code:- 485771, Madhya Pradesh', 'Satna, Madhya Pradesh', 'Prayagraj, Uttar Pradesh', 'Dist. Mirzapur - 231001 Tel: 05442-220095, Uttar Pradesh', 'Distt. - Chandauli, Uttar Pradesh', 'Dildarnagar, Uttar Pradesh', '802101, Bihar', 'Distt: Bhojpur Ph 06182-233411, Bihar', 'Pin - 801105, Bihar']",NaN,NaN
1525,02727,Godavari Special (PT),COVR,SCR,No TT Change,,,VSKP,17:20,HYB,06:15,12h 55m,19,S M T W T F S,2S SL 3A 2A 1A,708 km,55 km/hr,02728,"['  L', 'EOG', ' D1', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', ' B1', ' B2', ' B3', ' B4', ' H1', ' A1', ' D2', ' D3', 'HCP', 'EOG', ' BZA']","['pin - 530004, Andhra Pradesh', 'Pincode-530046, Andhra Pradesh', ', Andhra Pradesh', 'Pincode 531055, Andhra Pradesh', 'Pincode-531083, Andhra Pradesh', 'Pincode-533401. Telephone Number- 08854 252172, Andhra Pradesh', 'Pincode-533408. Telephone Number-08868 238130, Andhra Pradesh', 'Pincode-533450, Andhra Pradesh', 'Pincode-533440. Telephone Number-0884 2328824, Andhra Pradesh', 'Pin- 533342, Andhra Pradesh', 'Pin- 533101, Andhra Pradesh', 'Pincode-534301. Telephone Number-08813 210325, Andhra Pradesh', 'Pincode-534101. Telephone Number-08818 226162, Andhra Pradesh', 'Pincode-534005. Telephone Number-08812 226401., Andhra Pradesh', 'Krishna District - 520003, Andhra Pradesh', 'Phone; 08742-224541, Telangana', 'Pin- 506101; Tel- 08719 240038, Telangana', 'Enquiry No. 0870-2426232, Telangana', ', Telangana', 'Secunderabad 500003, Telangana', 'Hyderabad-500001, Telangana']",NaN,NaN
1526,02417,Prayagraj SF Special (PT),COVR,NCR,No TT Change,,,PRYJ,22:10,NDLS,07:00,8h 50m,4,S M T W T F S,2S SL 3A 2A 1A,635 km,72 km/hr,02418,"['  L', 'EOG', ' D1', ' D2', ' S1', ' S2', ' S3', ' S4', ' S5', ' A1', ' A2', ' A3', ' A4', ' A5', ' H1', ' H2', ' B1', ' B2', ' B3', ' S6', ' S7', ' S8', ' S9', 'S10', 'DL1']","['Prayagraj - 211003, Uttar Pradesh', 'Fatehpur, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Aligarh 202001, Uttar Pradesh', '201009, Uttar Pradesh', 'Ajmeri Gate 110002, Delhi NCT']",NaN,NaN
